LIQUIDITY_POOL_ADDRESS,MINT,TOTAL_ADDED_LIQUIDITY,TOTAL_REMOVED_LIQUIDITY,NUM_LIQUIDITY_ADDS,NUM_LIQUIDITY_REMOVES,ADD_TO_REMOVE_RATIO,LAST_POOL_ACTIVITY_TIMESTAMP,FIRST_POOL_ACTIVITY_TIMESTAMP,LAST_SWAP_TIMESTAMP,LAST_SWAP_TX_ID,INACTIVITY_STATUS
5zpyutJu9ee6jFymDGoK7F6S5Kczqtc9FomP3ueKuyA9,So11111111111111111111111111111111111111112,20,16.561760378,2,4,1.207601097,2022-12-25 15:09:03.000,2022-12-25 15:00:28.000,2022-12-31 00:00:00.000,61TwwAeMjysTfa8AfzynvRU9i2WgEc6DyAVFWmqPDWKotM4KVDpR5AkkHs3twk1N4CpghSEqdiKUF18D17jmoMxK,Active
5zpyutJu9ee6jFymDGoK7F6S5Kczqtc9FomP3ueKuyA9,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,6412289717.36834,7432995034.55888,2,4,0.8626791337,2022-12-25 15:09:03.000,2022-12-25 15:00:28.000,2022-12-30 23:59:42.000,3NhSbWEBedpbjUNMA1Dg9FvR9EAoQM8vTv6VKzFSUs3cpJ7m36ajCyYgxC7WcF4HKw6uvfok6GK3MmmNMNXEtzUU,Active
7aorPT7k5uuEgeJv39iRbEXyj6csrTxtRVraW374Em6y,9WMwGcY6TcbSfy9XPpQymY3qNEsvEaYL3wivdwPG2fpp,19942.772536,4875.971354,64,68,4.090010192,2022-12-30 23:40:20.000,2022-12-25 09:09:36.000,2022-12-30 23:58:41.000,3i95NpbxCmmwW6egXnCte1uHfJDeovWxdY4g9b4Kdswss1caEDAAnoLVVkkLh9BC7cEzefS6C48Bx5cqB1EiX2oL,Active
7aorPT7k5uuEgeJv39iRbEXyj6csrTxtRVraW374Em6y,So11111111111111111111111111111111111111112,784.78305708,326.19867042,64,68,2.405843825,2022-12-30 23:40:20.000,2022-12-25 09:09:36.000,2022-12-31 00:00:00.000,61TwwAeMjysTfa8AfzynvRU9i2WgEc6DyAVFWmqPDWKotM4KVDpR5AkkHs3twk1N4CpghSEqdiKUF18D17jmoMxK,Active
3ne4mWqdYuNiYrYZC9TrA3FcfuFdErghH97vNPbjicr1,So11111111111111111111111111111111111111112,62.434704246,70.23083359,44,82,0.8889927836,2022-12-30 22:51:57.000,2022-12-24 16:41:11.000,2022-12-31 00:00:00.000,61TwwAeMjysTfa8AfzynvRU9i2WgEc6DyAVFWmqPDWKotM4KVDpR5AkkHs3twk1N4CpghSEqdiKUF18D17jmoMxK,Active
3ne4mWqdYuNiYrYZC9TrA3FcfuFdErghH97vNPbjicr1,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,22549481546.1716,19002654666.392,44,82,1.18664902,2022-12-30 22:51:57.000,2022-12-24 16:41:11.000,2022-12-30 23:59:42.000,3NhSbWEBedpbjUNMA1Dg9FvR9EAoQM8vTv6VKzFSUs3cpJ7m36ajCyYgxC7WcF4HKw6uvfok6GK3MmmNMNXEtzUU,Active
5P6n5omLbLbP4kaPGL8etqQAHEx2UCkaUyvjLDnwV4EY,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,56724.116646,61579.396348,1456,1938,0.9211541524,2022-12-30 23:57:46.000,2022-12-24 12:34:26.000,2022-12-31 00:00:00.000,5HAFDwWMNibT19hJRW7NcsnimDEsCxybi8Xq73YNJEZbLef7L1rmD96iFnV6Tv3kvjYj9AxU1fFqPMbdjEvNY2LB,Active
5P6n5omLbLbP4kaPGL8etqQAHEx2UCkaUyvjLDnwV4EY,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,1915132289745.13,353072635344.373,1456,1938,5.424187824,2022-12-30 23:57:46.000,2022-12-24 12:34:26.000,2022-12-30 23:59:42.000,3NhSbWEBedpbjUNMA1Dg9FvR9EAoQM8vTv6VKzFSUs3cpJ7m36ajCyYgxC7WcF4HKw6uvfok6GK3MmmNMNXEtzUU,Active
BqnpCdDLPV2pFdAaLnVidmn3G93RP2p5oRdGEY2sJGez,So11111111111111111111111111111111111111112,55659.809433876,58025.403948446,4974,7732,0.9592317441,2022-12-30 23:59:30.000,2022-12-24 12:33:28.000,2022-12-31 00:00:00.000,61TwwAeMjysTfa8AfzynvRU9i2WgEc6DyAVFWmqPDWKotM4KVDpR5AkkHs3twk1N4CpghSEqdiKUF18D17jmoMxK,Active
BqnpCdDLPV2pFdAaLnVidmn3G93RP2p5oRdGEY2sJGez,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,10179543405606.4,5282607245742.4,4974,7732,1.926992285,2022-12-30 23:59:30.000,2022-12-24 12:33:28.000,2022-12-30 23:59:42.000,3NhSbWEBedpbjUNMA1Dg9FvR9EAoQM8vTv6VKzFSUs3cpJ7m36ajCyYgxC7WcF4HKw6uvfok6GK3MmmNMNXEtzUU,Active
HVNwzt7Pxfu76KHCMQPTLuTCLTm6WnQ1esLv4eizseSv,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,37803439.20716,19609730.13646,18,10,1.927789875,2022-12-24 14:51:29.000,2022-12-24 12:08:34.000,2022-12-30 23:59:42.000,3NhSbWEBedpbjUNMA1Dg9FvR9EAoQM8vTv6VKzFSUs3cpJ7m36ajCyYgxC7WcF4HKw6uvfok6GK3MmmNMNXEtzUU,Active
4cPoJ6aaCKrHeT7tV11cNpCLrABQz34d847RCnm55az4,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1600.877668,1691.00977,20,32,0.9466992423,2022-12-30 13:53:36.000,2022-12-23 18:49:48.000,2022-12-31 00:00:00.000,5HAFDwWMNibT19hJRW7NcsnimDEsCxybi8Xq73YNJEZbLef7L1rmD96iFnV6Tv3kvjYj9AxU1fFqPMbdjEvNY2LB,Active
4cPoJ6aaCKrHeT7tV11cNpCLrABQz34d847RCnm55az4,9WMwGcY6TcbSfy9XPpQymY3qNEsvEaYL3wivdwPG2fpp,23424.851554,15089.957654,20,32,1.55234707,2022-12-30 13:53:36.000,2022-12-23 18:49:48.000,2022-12-30 23:58:41.000,3i95NpbxCmmwW6egXnCte1uHfJDeovWxdY4g9b4Kdswss1caEDAAnoLVVkkLh9BC7cEzefS6C48Bx5cqB1EiX2oL,Active
8NZYJadepDdX7RuwJMuBz5djJAKh3hJ1ASgQHFa1RNqe,isktkk27QaTpoRUhwwS5n9YUoYf8ydCuoTz5R2tFEKu,858844.46,254.78,4,6,3370.925739854,2022-12-30 00:21:00.000,2022-12-23 12:43:13.000,2022-12-30 12:38:24.000,ZJWhCPuXxEqCo14YEzhDeMdkewsY9n4SZ65QVifros62p6967iXveYAy3VoB38TsDpoMSBGLPfUpTpnQf4xA8iH,Active
8NZYJadepDdX7RuwJMuBz5djJAKh3hJ1ASgQHFa1RNqe,So11111111111111111111111111111111111111112,552.719731692,354.741497572,4,6,1.558091555,2022-12-30 00:21:00.000,2022-12-23 12:43:13.000,2022-12-31 00:00:00.000,61TwwAeMjysTfa8AfzynvRU9i2WgEc6DyAVFWmqPDWKotM4KVDpR5AkkHs3twk1N4CpghSEqdiKUF18D17jmoMxK,Active
8tXpeVAs7MDezw3kMYQt4KFFkb4dW2SQr7Ao7XMDRRZt,2eY7FDyYqMCi6gbikbjR9hv7J1EnRbD5CWeueRTRALUp,400000269.259463,1637594213.59394,14,10,0.24426092,2022-12-26 18:50:14.000,2022-12-23 11:15:29.000,2022-12-30 22:09:39.000,4CLZNSHmRVCdehPxHKESaDamzsjqbohcB1wahASpgXwDMUUCXK9UqHX45U78EXtYN4YbVevfrjBTqCR6wtTBJeW2,Active
8tXpeVAs7MDezw3kMYQt4KFFkb4dW2SQr7Ao7XMDRRZt,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,4453.277416,7531.290236,14,10,0.5913033858,2022-12-26 18:50:14.000,2022-12-23 11:15:29.000,2022-12-31 00:00:00.000,5HAFDwWMNibT19hJRW7NcsnimDEsCxybi8Xq73YNJEZbLef7L1rmD96iFnV6Tv3kvjYj9AxU1fFqPMbdjEvNY2LB,Active
7AT28524r8Po4sWS9TYXmQA5xc3FNH6zdTU8Kja1j1wG,So11111111111111111111111111111111111111112,1801.671492706,40.887141042,12,2,44.064501621,2022-12-30 22:20:29.000,2022-12-22 21:47:48.000,2022-12-31 00:00:00.000,61TwwAeMjysTfa8AfzynvRU9i2WgEc6DyAVFWmqPDWKotM4KVDpR5AkkHs3twk1N4CpghSEqdiKUF18D17jmoMxK,Active
7AT28524r8Po4sWS9TYXmQA5xc3FNH6zdTU8Kja1j1wG,A1ApexoMVQf3TJ9NGjZzGTkp83nyUF5UsLZVbRu4o6Q3,102000,1921.64,12,2,53.079661123,2022-12-30 22:20:29.000,2022-12-22 21:47:48.000,2022-12-30 22:24:32.000,5WWBrjGSZbYyDCjNz4NsB3hZDtMKjANcTPemP3MGDSoBHD3cQCueyeQec2Po2RGkkTrKuziCUzyRmGxaUthqAe6C,Active
7NnqSAj2zxDHk1wqQqCVgY4iAfWBarvE6sjfJ3QCJUPF,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1.995026,83627.158932,2,4,0.00002385619726,2022-12-30 18:03:32.000,2022-12-22 20:04:38.000,2022-12-31 00:00:00.000,5HAFDwWMNibT19hJRW7NcsnimDEsCxybi8Xq73YNJEZbLef7L1rmD96iFnV6Tv3kvjYj9AxU1fFqPMbdjEvNY2LB,Active
7NnqSAj2zxDHk1wqQqCVgY4iAfWBarvE6sjfJ3QCJUPF,HDVR9Edy2o8uRdf5xFUDSGVLo556UjAaNR9BrwZ8QeMJ,588.487430034,28129471.7961979,2,4,0.00002092067118,2022-12-30 18:03:32.000,2022-12-22 20:04:38.000,2022-12-30 21:07:59.000,dX7SBYPzQY59eBsGwFPZMKGuz2C191PiBN3avs5FuEpKsgCByDMpoXPK3ZtcvV3ETtstVvTE3dqEJgbhZHswKqB,Active
9r5v3ZTSZaRkRANZ5PSxh32ry4udrvtYmxypQG3XJbqN,UXPhBoR3qG4UCiGNJfV7MqhHyFqKN68g45GoYvAeL2M,328131539.05583,5.999999982,24,4,54688590.0067041,2022-12-23 15:34:36.000,2022-12-22 13:21:39.000,2022-12-30 20:30:18.000,3U7ZEb1qA2UtGPho78eHtvPMMZQdjGbNuP77tu5MvyFic3FPBKn9CT7y5D7a8uEvYJooKtnCbe1FmD8T61bTjWP1,Active
8WQPHUaT9KC2ph3hN6gtbEih3LzvytTLA6yyaWegc318,FbMY4bWZhixpmQ4XZyVExaQUfqCnty2FNg5GBr85nqcz,9618910.00635124,2834197.26980124,398,92,3.393874558,2022-12-30 20:36:23.000,2022-12-21 14:37:20.000,2022-12-30 23:58:03.000,5yzg3NyjCN6ywiSggNn9Nmaa7HErtKw2qibutLqp1ab9H6rTtz6ArqFZ2GT571cCyK5wddNMSYoXBQCq6GQKgVFM,Active
8WQPHUaT9KC2ph3hN6gtbEih3LzvytTLA6yyaWegc318,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5422.380082,1972.046238,398,92,2.749621169,2022-12-30 20:36:23.000,2022-12-21 14:37:20.000,2022-12-31 00:00:00.000,5HAFDwWMNibT19hJRW7NcsnimDEsCxybi8Xq73YNJEZbLef7L1rmD96iFnV6Tv3kvjYj9AxU1fFqPMbdjEvNY2LB,Active
EngvuHZ7JobyTfkDzi5djqncCgmumrB4qLTacRefQon2,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,94311.415989194,18963.892134128,22,32,4.973209894,2022-12-30 19:37:00.000,2022-12-21 10:28:29.000,2022-12-30 23:59:51.000,3RTSrioWoAGPSkPTpsWsHeSt9dAq3hF8ijfDAWtWHoaX1tXDqCvZiJigm5SFAt2bG7tsuGWnqe4oPo6rh1cJFxvp,Active
EngvuHZ7JobyTfkDzi5djqncCgmumrB4qLTacRefQon2,So11111111111111111111111111111111111111112,1962.780420408,1068.332885114,22,32,1.837236734,2022-12-30 19:37:00.000,2022-12-21 10:28:29.000,2022-12-31 00:00:00.000,61TwwAeMjysTfa8AfzynvRU9i2WgEc6DyAVFWmqPDWKotM4KVDpR5AkkHs3twk1N4CpghSEqdiKUF18D17jmoMxK,Active
FSpgL1r2RQj473FqMgFLbdpF6gM5BQuKnMoBNQAQUhij,USDH1SM1ojwWUga67PGrgFWUHibbjqMvuMaDkRJTgkX,19511.437948,199.999998,4,2,97.557190716,2022-12-21 10:31:22.000,2022-12-21 10:09:26.000,2022-12-30 23:57:44.000,3wSnKwak3okgPiwjYDdVQFvupoNjmMF1zaLK4qJvngnAyZxtpPa3DFyFdJrRa6Axc8Uyzqkc8ZMQ89SXeZBW84TJ,Active
FSpgL1r2RQj473FqMgFLbdpF6gM5BQuKnMoBNQAQUhij,A9mUU4qviSctJVPJdBJWkb28deg915LYJKrzQ19ji3FM,19945.236064,664.670166,4,2,30.007719745,2022-12-21 10:31:22.000,2022-12-21 10:09:26.000,2022-12-30 21:18:18.000,3A4TB1dSe5Pt42CevrqpHnwXP2VHtit4pJUP6cxeGvuFfiwr8BGfrz3trLt2V26UQKotvHLmKjPjtYmSfVwhoJPy,Active
9hedM8sXKEdpbmd4hcXgKx1UUbtAX5EfnhTMx8tYBeWW,4edLMVUPZAD5hV94WAMj9EfteoXHDGtebXDpyj3hKYKs,160212.74,8065.14,14,8,19.864843016,2022-12-26 01:49:04.000,2022-12-21 01:11:34.000,2022-12-30 21:45:29.000,4fXUPBpJTTTQWEZPk2XAneT9PTqUGnKLq1Jyncu3Q6beiYABLgx9fLQjqv3v9pKQUhVN93iKMp9bF19Jc3ptDVjX,Active
9hedM8sXKEdpbmd4hcXgKx1UUbtAX5EfnhTMx8tYBeWW,So11111111111111111111111111111111111111112,285.916418256,12.326795542,14,8,23.194707601,2022-12-26 01:49:04.000,2022-12-21 01:11:34.000,2022-12-31 00:00:00.000,61TwwAeMjysTfa8AfzynvRU9i2WgEc6DyAVFWmqPDWKotM4KVDpR5AkkHs3twk1N4CpghSEqdiKUF18D17jmoMxK,Active
G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,87141396626.987,59734105488.6079,176,64,1.458821488,2022-12-30 22:48:53.000,2022-12-20 21:16:14.000,2022-12-30 23:59:42.000,3NhSbWEBedpbjUNMA1Dg9FvR9EAoQM8vTv6VKzFSUs3cpJ7m36ajCyYgxC7WcF4HKw6uvfok6GK3MmmNMNXEtzUU,Active
G7mw1d83ismcQJKkzt62Ug4noXCjVhu3eV7U5EMgge6Z,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,3318.766996,2192.449954,176,64,1.513725314,2022-12-30 22:48:53.000,2022-12-20 21:16:14.000,2022-12-31 00:00:00.000,5HAFDwWMNibT19hJRW7NcsnimDEsCxybi8Xq73YNJEZbLef7L1rmD96iFnV6Tv3kvjYj9AxU1fFqPMbdjEvNY2LB,Active
3AZVeVoFYUFwnoJLdEnTJgAetAAkLhchB4o2NNBq34oC,Dg3U9abb2iVmZDxQ9pm9tEFVac828G2XPTJhMC2BLrwt,270719.6,65426.26,68,42,4.137781985,2022-12-30 17:47:44.000,2022-12-20 14:55:18.000,2022-12-30 18:34:05.000,5cop5o4c5JhtJW4VdPnFD2qErVWw4bvDFj5aT9DEuLyk6aJKhyQTRqjFvU5FMix1qAX2F56tdectA1kNbxjoC3rG,Active
3AZVeVoFYUFwnoJLdEnTJgAetAAkLhchB4o2NNBq34oC,So11111111111111111111111111111111111111112,2211.851560318,418.493077866,68,42,5.285276334,2022-12-30 17:47:44.000,2022-12-20 14:55:18.000,2022-12-31 00:00:00.000,61TwwAeMjysTfa8AfzynvRU9i2WgEc6DyAVFWmqPDWKotM4KVDpR5AkkHs3twk1N4CpghSEqdiKUF18D17jmoMxK,Active
GT7jDw8mEURvmY4nFqqUt82DPv7nuewNzcL2fMxpcxiw,UXPhBoR3qG4UCiGNJfV7MqhHyFqKN68g45GoYvAeL2M,23.99999908,1.999999388,6,2,12.000003212,2022-12-22 02:59:56.000,2022-12-20 04:53:08.000,2022-12-30 20:30:18.000,3U7ZEb1qA2UtGPho78eHtvPMMZQdjGbNuP77tu5MvyFic3FPBKn9CT7y5D7a8uEvYJooKtnCbe1FmD8T61bTjWP1,Active
CtH43ZrMkBUC4iMGHLSkxcKbHZhXSf4waXTbDBgt4ijp,GoLDYyyiVeXnVf9qgoK712N5esm1cCbHEK9aNJFx47Sx,54177420.9871559,27866322.0255283,6,4,1.94418987,2022-12-19 11:22:23.000,2022-12-19 05:26:26.000,2022-12-30 23:52:29.000,2kCgs33xrqmwZxLG946avz1pczUd8bESBq2DjRi2qQ2vpUCny123yuraF9pudiRx9x3kbfAs52krHvnpNwrY88Qr,Active
CtH43ZrMkBUC4iMGHLSkxcKbHZhXSf4waXTbDBgt4ijp,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6002.00001,10205.621446,6,4,0.5881072546,2022-12-19 11:22:23.000,2022-12-19 05:26:26.000,2022-12-31 00:00:00.000,5HAFDwWMNibT19hJRW7NcsnimDEsCxybi8Xq73YNJEZbLef7L1rmD96iFnV6Tv3kvjYj9AxU1fFqPMbdjEvNY2LB,Active
5eNSot4bzvf2YKhNVyBTzSnxFQPXruvCMFd1zsR6oXXu,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,40013.93135,21.76133,10,8,1838.763133963,2022-12-25 21:32:26.000,2022-12-18 10:24:38.000,2022-12-31 00:00:00.000,5HAFDwWMNibT19hJRW7NcsnimDEsCxybi8Xq73YNJEZbLef7L1rmD96iFnV6Tv3kvjYj9AxU1fFqPMbdjEvNY2LB,Active
5eNSot4bzvf2YKhNVyBTzSnxFQPXruvCMFd1zsR6oXXu,DFL1zNkaGPWm1BqAVqRjCZvHmwTFrEaJtbzJWgseoNJh,32813559.6400987,1471.780974536,10,8,22295.137800951,2022-12-25 21:32:26.000,2022-12-18 10:24:38.000,2022-12-30 22:24:24.000,nE41gs8tNaukC1phKD6oqB2DJ4WpeCUXiQfMWEVpJzTRsoyNGRCmFjQjKgwE9HsvtQfnnLM4jRvGLcZLTMZbJu8,Active
67JWk57CwJDbMkXM4FqHFgurtwzZ5f6q49GbT9bNAb52,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5.666814,5.439194,2,2,1.041848112,2022-12-20 16:55:15.000,2022-12-17 19:34:53.000,2022-12-31 00:00:00.000,5HAFDwWMNibT19hJRW7NcsnimDEsCxybi8Xq73YNJEZbLef7L1rmD96iFnV6Tv3kvjYj9AxU1fFqPMbdjEvNY2LB,Active
67JWk57CwJDbMkXM4FqHFgurtwzZ5f6q49GbT9bNAb52,F3tBHjJxZiefhsHYKdWs2TzsjxfEGKrLH5GSmMZMjSLC,22319282.2928777,23262010.4614809,2,2,0.959473487,2022-12-20 16:55:15.000,2022-12-17 19:34:53.000,2022-12-30 08:39:37.000,4fWUGGVurs9optTJDbqxhiaDfGL17HdLEDuG2HibQqnWnm91FjK5TsXdcsagPMBizL8WiyPdWxSUzUE8PeaQozxG,Active
64afKwLzS1yxaXeUwGkbpKe3FjndmsLcWWaMiCB9UTGK,6naWDMGNWwqffJnnXFLBCLaYu1y5U9Rohe5wwJPHvf1p,833.188,279.28,4,8,2.983342882,2022-12-29 23:39:36.000,2022-12-17 12:47:29.000,2022-12-30 23:55:17.000,2rWhF9ZNEfy33g24P4P1QmMGkZ1t6dWJZGbYprZ2CUzPwfRj9Jby1XHE5UGPDLjK6xdbbbRVHxhbxH4x3wRv5hE9,Active
64afKwLzS1yxaXeUwGkbpKe3FjndmsLcWWaMiCB9UTGK,So11111111111111111111111111111111111111112,23.144111614,7.858,4,8,2.945292901,2022-12-29 23:39:36.000,2022-12-17 12:47:29.000,2022-12-31 00:00:00.000,61TwwAeMjysTfa8AfzynvRU9i2WgEc6DyAVFWmqPDWKotM4KVDpR5AkkHs3twk1N4CpghSEqdiKUF18D17jmoMxK,Active
cz6MXAapYosW9uM5LaJZxe7pTmz1vNuT1BhgVFNLt9W,NXR2aDzchiqgyYUFhz9uqLZDnBeEALHxhBYDF9JSfFX,1403.999102,1405.9991,6,4,0.9985775254,2022-12-17 12:20:58.000,2022-12-17 08:50:09.000,2022-12-24 11:55:24.000,VqkrA73iHNn7eCEh4s2t16mVzTEaCYaLPJBsEe3F7ZvsfL6h1jKKC5EFte8GxaSsU7u9ECQiKcXZwpsU3szHUXa,Inactive
cz6MXAapYosW9uM5LaJZxe7pTmz1vNuT1BhgVFNLt9W,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1403.999102,1405.9991,6,4,0.9985775254,2022-12-17 12:20:58.000,2022-12-17 08:50:09.000,2022-12-31 00:00:00.000,5HAFDwWMNibT19hJRW7NcsnimDEsCxybi8Xq73YNJEZbLef7L1rmD96iFnV6Tv3kvjYj9AxU1fFqPMbdjEvNY2LB,Active
DCVSayJgJq9gby4sTBarLg1mMcNG2pEFdiaCz6torpJ5,NXR2aDzchiqgyYUFhz9uqLZDnBeEALHxhBYDF9JSfFX,303.004264,303.013664,6,4,0.9999689783,2022-12-17 08:16:34.000,2022-12-17 07:33:54.000,2022-12-24 11:55:24.000,VqkrA73iHNn7eCEh4s2t16mVzTEaCYaLPJBsEe3F7ZvsfL6h1jKKC5EFte8GxaSsU7u9ECQiKcXZwpsU3szHUXa,Inactive
DCVSayJgJq9gby4sTBarLg1mMcNG2pEFdiaCz6torpJ5,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,305.071574,309.095186,6,4,0.9869826119,2022-12-17 08:16:34.000,2022-12-17 07:33:54.000,2022-12-31 00:00:00.000,5HAFDwWMNibT19hJRW7NcsnimDEsCxybi8Xq73YNJEZbLef7L1rmD96iFnV6Tv3kvjYj9AxU1fFqPMbdjEvNY2LB,Active
8Gbr3TGdVhEABN52yxBqUfLxMXQqh8KRuEb44joHwHAN,SLCLww7nc1PD2gQPQdGayHviVVcpMthnqUz2iWKhNQV,1779445.28848782,13024.241820042,20,32,136.625633421,2022-12-30 23:28:28.000,2022-12-17 06:27:26.000,2022-12-30 23:56:33.000,5tvfLBjU3Rk6umfaMNcsYFVYYComGipnULZTb6gAVnSQWxKzSATCn16NHqm76NLztYMAG4nsXNHJFr3xjpSveH2W,Active
